Neighborhood_Review,Furnishing,Crime_Rate,Power_Backup,Frequency_of_Powercuts,Property_Area,Habitability_score
3.87,0,0,1,0.0,185,91.15
3.86,2,0,0,0.0,813,73.58
3.83,2,0,0,0.0,989,71.46
2.81,1,0,1,2.0,965,87.99
4.09,1,0,0,1.0,745,79.08
3.49,0,1,0,1.0,724,60.6
3.53,1,1,1,1.0,491,70.31
2.89,2,2,0,0.0,135,75.06
3.14,1,0,0,1.0,804,65.25
4.19,0,0,1,1.0,279,93.66
3.53,0,0,0,2.0,682,66.08
3.17,0,1,0,1.0,575,36.37
4.77,1,0,0,0.0,588,71.41
4.77,0,0,1,0.0,808,74.94
4.49,2,0,0,0.0,481,83.44
4.1,1,1,1,0.0,349,79.06
3.79,0,0,0,1.0,513,71.96
2.84,2,1,0,1.0,440,84.02
4.46,1,0,0,0.0,943,79.29
2.18,0,3,0,0.0,258,16.36
2.86,1,2,0,0.0,903,65.73
3.4,2,0,0,1.0,268,89.42
4.08,1,0,1,1.0,823,79.51
4.7,1,0,1,0.0,277,87.15
2.91,1,1,0,1.0,857,79.15
2.6,2,2,0,1.0,427,85.31
2.88,1,3,0,0.0,889,64.87
3.82,1,0,0,1.0,902,78.41
4.48,1,0,0,0.0,621,85.27
3.84,1,1,0,0.0,781,79.73
3.21,1,0,0,2.0,300,62.19
3.84,0,1,0,0.0,409,72.95
4.18,1,1,0,0.0,739,74.13
4.07,0,0,0,1.0,207,66.19
2.84,2,2,0,1.0,697,70.36
2.3,1,3,1,0.0,837,82.36
2.92,1,1,0,1.0,754,77.35
2.9,1,1,0,1.0,906,68.17
4.8,1,0,1,0.0,934,88.71
3.22,2,1,0,1.0,862,80.63
3.21,1,1,0,1.0,343,77.97
4.43,1,0,0,0.0,466,77.98
3.52,2,1,0,0.0,654,77.4
2.85,1,3,0,0.0,604,60.87
2.5,0,0,0,3.0,383,27.75
3.56,1,1,0,0.0,414,66.64
4.73,1,0,1,0.0,367,85.12
3.18,1,0,1,2.0,575,69.81
3.21,2,1,0,0.0,201,78.15
4.18,0,0,0,0.0,660,75.19
3.45,0,1,0,1.0,336,53.46
3.86,0,0,0,1.0,777,58.94
3.55,0,0,0,2.0,239,56.43
4.18,1,0,0,1.0,358,79.18
2.26,1,0,0,3.0,973,61.33
4.81,0,0,0,0.0,490,84.91
4.75,1,0,0,0.0,913,76.09
3.49,2,2,1,0.0,905,88.71
4.69,1,0,0,0.0,492,74.48
3.53,1,1,1,1.0,557,72.95
2.93,0,3,0,0.0,814,28.05
1.63,1,3,1,1.0,802,63.62
4.8,1,0,0,0.0,715,73.94
1.94,1,1,1,3.0,630,68.58
4.15,1,1,0,0.0,616,87.25
3.54,2,1,0,1.0,374,67.95
3.76,1,0,0,0.0,388,66.74
4.17,1,1,1,0.0,704,79.74
4.77,1,0,1,0.0,346,87.91
4.81,1,0,0,0.0,466,70.42
4.74,1,0,0,0.0,611,93.39
4.13,0,0,1,1.0,683,81.09
1.64,1,3,0,1.0,552,39.74
3.81,0,1,0,0.0,748,57.34
3.47,0,1,0,0.0,427,45.31
4.08,1,0,0,1.0,258,76.1
4.74,0,0,0,0.0,888,84.44
4.15,0,0,0,1.0,672,77.41
4.76,1,0,0,0.0,487,70.84
3.56,0,1,0,0.0,123,33.54
2.86,0,3,0,0.0,871,28.93
1.31,0,1,0,3.0,965,31.61
4.48,0,0,0,0.0,978,72.12
4.1,0,0,0,1.0,814,69.66
2.85,1,2,0,0.0,689,68.77
3.87,1,0,0,1.0,774,87.59
4.16,0,0,1,0.0,481,91.0
3.24,1,1,1,1.0,785,71.13
2.27,0,3,0,0.0,786,19.46
4.08,2,0,0,0.0,970,77.2
4.06,0,0,0,0.0,689,60.73
3.51,1,2,0,0.0,291,63.5
2.28,0,0,0,3.0,236,36.66
3.86,1,1,0,0.0,372,75.31
3.23,1,1,1,1.0,716,74.25
3.99,1,0,0,0.0,308,77.68
4.7,2,0,0,0.0,222,78.89
3.52,2,0,0,2.0,467,71.34
4.18,1,0,0,1.0,231,76.29
2.86,0,3,0,0.0,870,31.08
1.59,2,3,0,1.0,704,71.46
4.82,1,0,0,0.0,788,75.59
4.74,0,0,0,0.0,252,72.56
3.55,0,1,1,1.0,178,76.28
3.57,1,1,1,1.0,694,71.5
1.82,1,2,0,1.0,755,28.15
2.26,1,0,0,3.0,673,69.89
4.16,0,0,1,0.0,890,85.99
4.74,1,0,1,0.0,909,91.32
2.92,1,3,0,0.0,896,66.79
4.13,1,0,0,0.0,445,79.04
2.77,1,2,0,1.0,229,40.52
4.17,1,0,0,0.0,134,70.6
3.85,1,1,0,0.0,858,86.61
4.04,0,0,0,0.0,455,64.78
4.08,0,0,0,1.0,382,73.58
4.48,1,0,1,0.0,212,77.3
4.17,0,1,0,0.0,237,61.42
4.19,0,1,0,0.0,416,60.57
2.24,2,3,0,1.0,743,64.92
2.86,0,1,1,2.0,670,65.22
4.72,1,0,0,0.0,395,67.73
3.63,2,2,1,0.0,426,86.48
3.87,1,1,0,0.0,917,81.46
4.45,1,0,0,0.0,997,94.93
2.27,1,3,1,1.0,600,84.49
4.75,1,0,0,0.0,745,69.32
3.87,1,0,1,1.0,595,77.31
4.78,0,0,1,0.0,491,75.58
2.91,1,1,1,1.0,882,86.48
4.74,1,0,0,0.0,286,78.05
4.15,1,0,0,1.0,428,77.74
3.51,0,0,1,1.0,660,70.89
3.78,1,0,1,0.0,459,76.16
3.46,0,1,0,0.0,127,28.88
4.17,2,1,0,0.0,660,79.59
3.49,0,0,0,1.0,809,68.65
4.14,1,0,0,1.0,300,86.08
3.85,2,0,0,1.0,144,75.33
4.65,0,0,0,0.0,140,57.72
3.63,1,1,1,0.0,833,74.48
4.09,1,1,0,0.0,229,73.91
3.84,0,1,0,0.0,240,55.73
3.84,1,1,1,0.0,506,77.12
3.52,0,1,0,1.0,169,43.52
3.82,1,0,1,0.0,972,79.68
4.15,1,1,0,0.0,773,72.02
2.58,2,2,0,1.0,481,69.74
3.52,0,1,0,1.0,349,37.94
3.54,0,0,0,1.0,114,43.88
3.04,1,2,1,0.0,100,68.18
2.86,0,3,1,0.0,804,64.24
3.85,2,1,0,0.0,492,69.41
4.16,1,1,0,0.0,968,91.7
4.71,1,0,1,0.0,700,86.56
4.23,2,0,0,0.0,870,81.84
3.4,1,2,1,0.0,135,81.01
1.98,2,2,0,2.0,401,70.59
4.17,1,1,0,0.0,282,70.65
4.63,1,0,0,0.0,863,78.19
3.79,1,0,0,1.0,954,74.77
2.52,1,3,1,0.0,540,72.36
4.77,2,0,0,0.0,876,84.52
3.87,1,1,0,0.0,538,80.88
3.29,1,1,0,0.0,781,72.92
2.54,2,2,0,1.0,140,71.52
3.26,0,2,0,0.0,589,31.42
3.53,0,2,0,0.0,987,60.52
4.77,1,0,0,0.0,481,72.42
4.09,2,0,1,1.0,276,94.17
4.43,2,0,0,0.0,737,81.21
4.76,1,0,0,0.0,836,76.77
3.55,1,0,1,1.0,458,73.85
4.73,1,0,0,0.0,319,73.28
4.72,0,0,0,0.0,365,79.53
2.26,1,3,0,0.0,951,43.68
3.52,1,1,0,0.0,976,80.42
3.53,1,0,0,1.0,211,77.25
2.54,1,1,0,2.0,658,67.09
1.03,1,2,1,3.0,908,73.29
4.46,2,0,0,0.0,625,78.01
4.16,2,0,1,0.0,358,91.77
3.81,1,0,0,1.0,917,90.95
4.71,0,0,0,0.0,804,68.32
3.54,2,2,0,0.0,228,90.28
3.55,1,1,1,0.0,357,69.45
4.46,0,0,0,0.0,269,63.39
1.63,2,2,0,2.0,498,60.64
3.49,1,0,1,1.0,138,74.52
3.85,1,0,1,1.0,426,76.67
4.49,2,0,1,0.0,786,86.19
3.51,0,2,0,0.0,161,33.29
3.56,1,1,0,0.0,281,69.42
4.17,1,1,0,0.0,630,81.25
3.15,1,2,0,0.0,805,74.61
4.44,0,0,0,0.0,619,76.53
3.22,0,1,1,1.0,523,79.16
3.46,0,0,0,2.0,844,61.95
3.2,1,1,0,1.0,655,76.32
4.17,1,1,1,0.0,787,77.45
2.9,2,3,1,0.0,197,73.13
4.74,1,0,1,0.0,702,90.91
4.09,0,1,1,0.0,770,83.99
3.24,1,2,0,0.0,841,63.73
3.48,1,2,0,0.0,592,81.31
3.54,1,0,0,1.0,446,71.38
4.43,0,0,0,0.0,752,65.34
4.12,0,0,1,0.0,198,81.33
4.01,1,1,0,0.0,339,77.77
3.48,1,1,0,0.0,924,65.32
2.93,1,1,1,2.0,536,84.13
4.77,1,0,0,0.0,933,73.3
4.17,2,1,0,0.0,264,73.99
3.24,2,1,0,0.0,134,75.97
4.72,1,0,1,0.0,804,86.01
3.72,1,1,1,0.0,875,67.96
3.85,1,1,0,0.0,999,88.45
4.16,2,1,0,0.0,246,76.52
4.03,1,0,1,0.0,219,75.2
4.74,2,0,0,0.0,430,86.7
3.79,2,1,0,0.0,746,72.44
2.93,0,2,1,0.0,965,58.84
4.14,2,0,0,1.0,485,77.03
4.16,2,1,0,0.0,101,74.96
4.76,2,0,0,0.0,553,84.7
3.56,0,0,0,1.0,479,57.26
2.55,0,3,0,0.0,660,30.82
2.3,1,3,0,0.0,724,43.89
4.46,1,0,0,0.0,715,93.43
2.84,2,0,0,2.0,584,81.56
3.48,2,0,0,1.0,280,77.65
2.86,2,3,0,0.0,964,75.63
4.49,1,0,0,0.0,938,88.1
3.63,0,0,0,1.0,766,66.41
3.45,1,2,1,0.0,940,70.96
4.17,1,1,1,0.0,317,75.19
2.48,1,2,0,1.0,439,35.54
3.84,1,0,0,1.0,878,77.24
2.28,0,2,0,1.0,689,32.56
2.9,1,2,0,1.0,193,64.31
3.55,0,1,0,0.0,667,50.99
3.18,1,1,0,1.0,935,73.96
4.42,0,0,1,0.0,962,68.47
3.85,1,1,0,0.0,935,71.79
3.78,1,0,0,0.0,493,77.97
2.58,2,2,1,0.0,243,67.68
4.15,1,0,0,0.0,366,72.58
3.87,0,1,0,0.0,874,71.07
3.55,1,1,0,1.0,543,78.77
2.9,1,2,0,0.0,475,72.0
2.57,1,1,1,2.0,750,82.78
4.18,0,0,0,0.0,961,70.61
3.84,1,0,0,1.0,632,85.98
4.16,1,1,1,0.0,142,73.37
3.47,0,1,0,1.0,572,46.56
4.82,0,0,1,0.0,462,73.23
4.17,1,1,0,0.0,568,80.72
4.16,0,0,0,1.0,395,74.3
4.04,1,1,0,0.0,214,67.16
4.47,2,0,1,0.0,610,85.12
4.81,1,0,0,0.0,406,74.92
4.39,2,0,0,0.0,964,82.65
4.46,2,0,1,0.0,162,90.67
4.76,0,0,0,0.0,190,65.71
2.22,2,3,0,0.0,985,72.44
3.84,2,0,1,0.0,416,89.54
3.82,1,1,0,0.0,216,81.87
2.11,2,3,0,0.0,969,71.16
2.82,1,3,0,0.0,919,64.61
4.75,0,0,0,0.0,369,65.61
3.54,2,0,0,1.0,944,73.08
2.93,1,2,0,1.0,100,57.61
3.23,2,1,1,1.0,435,84.27
3.54,1,1,0,0.0,220,79.37
3.49,1,1,0,0.0,231,72.27
4.88,2,0,0,0.0,194,90.1
2.26,1,1,1,3.0,704,87.76
2.19,2,3,0,1.0,378,62.03
2.21,0,3,0,0.0,217,28.19
3.86,1,1,0,0.0,647,69.44
2.28,1,2,1,1.0,184,81.34
3.94,1,1,0,0.0,454,85.73
4.47,1,0,0,0.0,915,85.14
4.13,1,0,1,0.0,613,79.53
3.55,0,1,0,0.0,762,53.32
4.19,0,0,0,1.0,574,76.91
3.85,1,1,0,0.0,182,64.45
2.83,1,1,0,1.0,150,70.49
0.64,1,3,0,3.0,306,21.68
4.6,1,0,0,0.0,320,72.55
2.99,1,3,0,0.0,304,72.26
4.07,1,0,1,1.0,217,78.11
4.16,1,1,0,0.0,604,81.97
2.83,0,3,1,0.0,178,67.36
4.8,1,0,0,0.0,364,70.5
3.2,1,2,0,0.0,526,74.29
3.78,0,0,1,1.0,576,78.96
1.56,2,1,1,3.0,253,78.91
4.67,1,0,0,0.0,669,85.98
4.14,1,0,0,1.0,593,88.65
2.24,1,1,0,3.0,170,43.5
3.23,2,0,1,2.0,441,86.39
4.81,1,0,0,0.0,862,73.55
3.49,1,0,0,1.0,661,71.6
3.56,2,1,0,1.0,504,71.86
4.12,2,0,0,0.0,380,78.51
2.91,1,2,0,0.0,595,65.54
2.2,1,0,0,3.0,982,60.98
3.42,1,2,0,0.0,953,63.04
1.8,2,1,0,3.0,328,69.97
4.33,1,0,1,0.0,281,77.11
3.55,0,2,0,0.0,891,62.2
1.96,0,1,0,3.0,283,32.12
3.54,0,1,0,1.0,862,72.36
4.14,0,0,1,0.0,762,91.96
4.87,0,0,0,0.0,393,84.25
3.55,1,1,0,1.0,157,70.12
4.76,1,0,0,0.0,222,87.94
3.53,2,1,0,1.0,935,69.37
3.83,1,1,0,0.0,655,75.74
4.16,2,0,0,0.0,850,84.33
4.74,0,0,0,0.0,782,74.11
4.77,1,0,0,0.0,796,70.93
2.58,1,1,1,1.0,151,79.77
4.14,1,0,0,1.0,175,84.02
4.08,1,1,0,0.0,478,83.64
4.07,2,0,0,1.0,161,74.36
2.92,1,2,0,1.0,494,63.05
4.76,1,0,0,0.0,535,75.12
3.15,1,0,0,2.0,539,72.34
4.11,2,0,0,1.0,725,77.23
3.49,0,2,0,0.0,263,34.51
4.46,2,0,0,0.0,775,80.64
2.89,0,1,0,2.0,999,31.69
3.82,1,0,0,0.0,312,67.74
4.74,2,0,0,0.0,485,82.0
2.77,0,2,0,1.0,197,25.86
2.9,0,2,0,1.0,721,31.92
3.52,2,1,0,0.0,405,74.47
4.17,1,0,0,0.0,392,87.58
3.2,1,1,0,1.0,127,72.03
4.17,1,1,1,0.0,836,79.43
1.29,0,3,0,1.0,505,18.72
4.17,0,1,1,0.0,567,85.72
4.12,1,1,0,0.0,141,71.71
3.54,0,0,1,2.0,673,87.57
4.08,1,0,0,0.0,176,72.07
2.92,1,3,0,0.0,592,72.56
4.78,0,0,0,0.0,173,70.21
4.14,2,1,0,0.0,482,74.54
3.21,0,1,1,1.0,355,64.58
4.19,1,0,0,0.0,754,74.56
4.42,2,0,0,0.0,589,77.98
4.73,1,0,1,0.0,208,87.27
4.64,0,0,0,0.0,804,70.58
3.2,2,2,0,0.0,863,86.24
2.23,1,3,0,0.0,371,38.56
4.1,1,0,0,0.0,934,71.25
1.66,2,1,0,3.0,288,68.6
2.2,1,3,0,0.0,686,42.0
3.77,1,0,0,1.0,881,70.62
3.51,1,1,0,1.0,925,81.99
3.5,1,1,0,0.0,213,63.2
3.86,1,0,0,1.0,211,79.22
4.8,1,0,1,0.0,829,91.11
4.74,2,0,0,0.0,304,80.29
4.75,1,0,0,0.0,367,71.61
2.5,2,1,0,1.0,245,80.27
4.72,1,0,0,0.0,651,72.18
4.75,0,0,1,0.0,878,74.71
4.14,1,0,0,0.0,187,80.17
4.51,1,0,0,0.0,608,94.95
3.39,1,1,1,0.0,536,75.07
4.43,2,0,0,0.0,315,76.26
4.19,0,1,1,0.0,410,90.6
4.75,0,0,0,0.0,641,74.16
3.22,1,0,0,2.0,225,79.37
4.77,2,0,0,0.0,768,89.11
4.16,1,0,1,0.0,201,74.31
3.45,2,2,0,0.0,203,76.36
3.21,1,1,0,1.0,546,75.14
4.75,1,0,1,0.0,674,89.57
4.1,2,0,0,0.0,232,72.24
3.55,2,1,0,1.0,435,67.91
4.73,1,0,0,0.0,419,67.49
3.86,1,0,0,0.0,631,69.63
3.7,2,1,1,0.0,611,83.98
2.51,0,2,0,1.0,672,32.94
4.74,1,0,0,0.0,998,75.18
3.22,1,1,1,1.0,226,83.29
4.16,1,1,1,0.0,247,74.84
2.16,2,0,0,3.0,221,78.83
4.41,0,0,0,0.0,920,69.94
4.79,1,0,0,0.0,244,83.47
0.94,1,3,1,3.0,839,59.18
4.09,1,0,0,0.0,841,87.36
2.9,1,2,0,1.0,488,77.61
3.48,1,0,1,2.0,492,77.37
3.24,2,1,0,1.0,426,77.78
0.95,1,3,0,2.0,216,18.86
3.37,0,1,0,1.0,740,41.84
3.84,1,1,0,0.0,201,72.36
2.31,0,2,0,2.0,764,33.29
4.72,2,0,1,0.0,203,86.57
4.78,1,0,1,0.0,207,83.98
3.54,1,2,0,0.0,120,78.91
3.48,1,0,0,1.0,243,63.81
3.21,1,1,1,1.0,542,74.14
3.54,0,2,0,0.0,265,38.79
4.74,0,0,0,0.0,152,75.54
3.54,1,1,0,0.0,272,79.38
4.35,1,0,1,0.0,729,81.04
4.48,0,0,0,0.0,635,77.65
4.81,2,0,1,0.0,310,89.78
4.14,1,1,0,0.0,147,70.32
4.15,1,1,0,0.0,376,78.71
3.17,2,0,0,2.0,927,70.33
3.13,1,0,0,2.0,719,81.39
4.11,1,1,0,0.0,910,83.37
2.86,0,0,0,2.0,974,34.64
3.83,2,0,0,1.0,551,79.28
2.57,0,1,1,1.0,155,62.47
4.1,1,0,0,0.0,223,83.97
3.49,1,1,0,1.0,652,69.36
4.13,2,1,0,0.0,923,80.27
3.47,2,0,0,2.0,905,76.26
2.23,2,0,1,3.0,768,72.97
4.8,1,0,1,0.0,806,89.76
4.19,2,0,0,0.0,244,76.8
4.84,1,0,1,0.0,311,94.15
2.59,0,2,0,1.0,228,31.83
3.78,0,0,0,1.0,479,61.7
4.07,1,0,0,0.0,771,85.51
3.51,0,0,0,1.0,321,47.49
4.48,1,0,0,0.0,637,82.98
4.71,1,0,0,0.0,907,73.72
4.13,0,0,0,0.0,628,61.82
4.16,1,0,0,0.0,467,88.88
3.52,2,1,0,1.0,505,69.31
3.51,1,1,0,1.0,530,71.33
3.56,1,1,0,1.0,479,68.24
4.79,1,0,1,0.0,740,85.76
2.54,1,3,0,0.0,569,49.85
4.46,0,0,0,0.0,814,76.97
4.71,0,0,0,0.0,358,64.62
4.04,1,0,0,0.0,893,70.0
4.08,1,0,0,1.0,398,72.22
2.63,0,1,1,2.0,263,60.31
4.73,2,0,0,0.0,250,83.39
3.19,1,2,1,0.0,212,76.11
3.52,0,1,0,1.0,127,48.02
3.99,1,1,0,0.0,292,66.36
3.48,1,2,0,0.0,854,67.97
3.56,0,1,0,0.0,541,34.18
3.89,1,1,0,0.0,382,77.62
2.28,1,2,1,2.0,155,80.31
3.47,1,1,0,1.0,270,74.23
4.45,1,0,1,0.0,808,87.42
4.18,1,1,0,0.0,249,87.97
4.36,0,0,0,0.0,593,59.0
2.2,1,3,0,0.0,759,32.77
4.62,1,0,0,0.0,743,81.24
2.22,1,1,0,3.0,315,54.32
2.23,2,2,0,2.0,254,59.47
4.63,1,0,0,0.0,189,85.34
4.74,2,0,0,0.0,959,86.65
3.55,0,1,0,0.0,196,38.79
3.88,2,1,1,0.0,625,91.35
4.18,1,1,0,0.0,864,82.63
4.49,0,0,1,0.0,287,81.39
3.26,1,2,0,0.0,333,71.59
4.74,1,0,0,0.0,603,70.67
2.28,1,3,0,1.0,541,43.48
3.24,2,0,0,1.0,986,82.44
2.91,1,2,0,1.0,148,69.8
4.43,0,0,0,0.0,693,67.17
3.17,0,0,0,1.0,226,29.0
3.77,1,1,0,0.0,494,69.44
3.23,0,1,1,1.0,244,67.33
3.85,1,0,0,0.0,253,67.49
4.66,2,0,0,0.0,997,83.83
3.72,1,1,0,0.0,516,72.25
3.53,1,1,0,0.0,558,72.85
4.03,1,1,1,0.0,683,72.92
4.42,0,0,0,0.0,623,75.66
2.92,1,1,0,1.0,363,62.58
4.76,1,0,0,0.0,803,70.34
3.2,0,1,1,1.0,787,81.03
4.74,1,0,0,0.0,497,71.01
3.18,1,0,0,1.0,795,78.57
4.18,2,1,0,0.0,846,80.59
4.2,1,0,0,0.0,707,78.74
4.39,1,0,0,0.0,121,70.52
4.15,2,1,0,0.0,251,71.94
3.55,2,0,0,1.0,185,76.12
4.76,1,0,0,0.0,176,80.87
3.2,1,0,0,1.0,424,60.4
4.41,1,0,0,0.0,853,76.32
4.77,1,0,0,0.0,727,73.94
2.83,0,1,0,2.0,863,41.28
4.12,0,0,1,1.0,920,93.27
4.43,1,0,0,0.0,168,91.03
4.16,1,1,0,0.0,328,78.43
4.71,2,0,0,0.0,697,88.33
3.54,1,2,0,0.0,782,80.28
3.54,0,2,0,0.0,460,39.4
4.44,2,0,1,0.0,815,88.36
4.14,1,0,1,1.0,155,78.41
4.43,1,0,0,0.0,596,76.42
2.52,2,3,0,0.0,179,80.61
4.18,0,1,0,0.0,826,73.49
4.12,1,1,1,0.0,603,82.91
4.16,0,1,0,0.0,768,72.35
4.19,1,0,0,0.0,157,81.65
3.48,1,0,0,1.0,282,63.97
3.75,2,0,0,1.0,197,84.83
4.73,1,0,0,0.0,892,74.61
4.8,1,0,0,0.0,235,76.7
2.9,1,1,1,1.0,358,74.09
2.93,1,2,0,0.0,952,76.06
4.8,0,0,0,0.0,600,75.2
2.88,2,2,0,1.0,596,80.42
4.79,1,0,1,0.0,764,87.31
3.87,2,1,1,0.0,728,91.69
4.17,1,1,0,0.0,448,71.84
4.71,1,0,1,0.0,462,82.51
3.53,1,1,0,0.0,826,77.29
4.18,1,1,0,0.0,222,76.96
4.75,1,0,0,0.0,961,71.42
3.55,0,1,0,1.0,423,67.9
3.39,1,0,0,1.0,504,60.6
3.52,2,0,0,1.0,846,74.31
4.08,2,1,0,0.0,193,76.62
4.11,1,0,0,0.0,537,84.77
4.16,2,1,0,0.0,340,79.86
3.54,2,1,0,1.0,470,75.25
4.78,1,0,0,0.0,275,83.32
2.87,2,2,0,0.0,364,80.6
4.75,0,0,0,0.0,944,81.75
4.15,0,1,0,0.0,788,67.33
3.83,0,1,0,0.0,493,55.79
4.45,1,0,0,0.0,686,84.94
4.46,1,0,0,0.0,856,78.09
2.83,2,1,0,2.0,383,72.06
3.83,0,0,0,0.0,696,73.09
4.8,0,0,0,0.0,701,77.62
1.0,0,3,1,3.0,212,27.83
3.54,1,1,0,1.0,511,73.05
3.85,1,1,1,0.0,427,78.3
4.16,1,0,0,0.0,131,80.48
3.71,2,0,1,1.0,171,85.68
3.79,0,0,0,1.0,387,58.0
4.11,2,0,0,1.0,973,77.68
4.15,1,0,0,0.0,826,76.67
2.66,0,0,0,3.0,693,54.26
2.93,1,2,0,0.0,931,57.5
4.13,2,0,1,0.0,399,90.73
4.15,1,1,0,0.0,219,74.57
4.0,2,0,0,0.0,487,68.05
3.86,2,1,1,0.0,810,88.53
3.54,0,2,0,0.0,695,46.97
4.16,1,0,0,1.0,453,85.9
1.91,2,1,0,3.0,427,81.57
3.53,1,1,0,1.0,152,75.96
3.54,1,1,0,1.0,790,80.33
3.83,0,0,0,1.0,967,68.4
4.44,1,0,0,0.0,403,79.48
3.57,1,1,0,0.0,313,80.02
3.55,1,2,1,0.0,127,88.63
4.71,2,0,0,0.0,770,82.72
3.52,1,2,0,0.0,401,67.12
3.24,1,0,0,1.0,147,66.42
4.81,1,0,1,0.0,805,85.93
4.16,2,0,0,1.0,217,75.98
3.55,1,1,1,1.0,938,75.57
3.55,2,1,0,0.0,880,72.98
4.79,2,0,0,0.0,480,81.62
3.15,1,1,0,1.0,218,67.06
3.82,1,0,0,1.0,463,79.3
3.69,0,0,1,1.0,829,74.84
4.12,1,1,0,0.0,962,74.11
2.93,0,1,1,1.0,902,78.87
3.49,0,2,1,0.0,970,82.41
4.8,1,0,0,0.0,788,74.73
4.17,2,0,1,0.0,371,88.96
3.56,1,2,0,0.0,800,71.05
4.07,1,1,0,0.0,469,85.78
1.95,2,1,0,3.0,715,83.74
3.72,2,0,0,0.0,819,82.88
3.76,1,0,0,1.0,628,68.94
2.62,0,2,0,1.0,634,26.88
4.17,0,0,0,1.0,106,75.0
3.48,1,0,1,1.0,931,72.38
3.53,1,0,0,1.0,701,69.91
3.45,0,0,0,1.0,413,57.01
4.71,0,0,0,0.0,539,73.37
4.79,1,0,0,0.0,272,69.4
4.17,1,1,1,0.0,417,80.65
4.17,0,0,1,1.0,618,73.43
4.41,0,0,0,0.0,614,81.28
3.05,1,2,1,0.0,275,76.35
4.09,1,0,0,1.0,638,79.53
2.9,2,3,1,0.0,831,74.81
2.31,0,1,0,2.0,840,38.26
4.72,0,0,0,0.0,349,66.57
3.76,1,1,0,0.0,384,74.99
4.46,1,0,0,0.0,954,90.67
2.6,2,3,1,0.0,874,76.7
3.21,1,2,0,0.0,572,67.31
4.41,2,0,0,0.0,215,78.13
3.77,1,0,1,0.0,949,76.3
4.15,2,1,0,0.0,325,79.1
3.56,0,1,0,0.0,888,45.23
4.47,1,0,0,0.0,376,91.42
3.21,0,2,0,0.0,451,37.58
4.74,0,0,1,0.0,502,73.96
2.9,1,1,0,1.0,978,64.01
4.73,2,0,0,0.0,295,84.08
4.89,1,0,0,0.0,900,76.16
4.14,1,1,0,0.0,280,76.66
4.74,1,0,0,0.0,688,68.82
4.1,0,0,0,0.0,246,56.1
3.5,1,1,0,0.0,804,81.86
3.54,1,2,0,0.0,189,64.7
4.76,2,0,1,0.0,319,88.57
4.76,2,0,0,0.0,787,85.84
4.11,1,0,1,0.0,812,82.25
4.44,1,0,0,0.0,605,91.3
3.84,1,0,0,0.0,252,84.74
3.56,1,0,0,1.0,124,75.93
4.47,0,0,0,0.0,852,68.93
2.9,1,2,0,0.0,466,69.7
4.71,1,0,0,0.0,585,72.59
4.1,0,0,0,0.0,875,64.09
2.9,1,1,0,1.0,368,66.63
4.12,1,1,0,0.0,333,82.39
4.07,2,1,0,0.0,626,78.04
2.89,1,3,1,0.0,152,83.09
3.8,2,1,0,0.0,914,72.49
3.22,0,2,0,0.0,923,41.19
2.53,1,2,1,1.0,364,71.33
3.85,1,1,0,0.0,853,83.54
2.26,1,3,1,0.0,937,80.49
3.83,0,1,0,0.0,408,55.07
4.73,0,0,1,0.0,389,73.43
4.15,0,1,0,0.0,951,61.97
3.84,0,1,1,0.0,198,84.89
4.1,1,1,0,0.0,546,78.67
3.52,1,2,1,0.0,397,91.41
4.1,0,0,0,1.0,922,58.26
3.56,1,2,1,0.0,587,71.26
4.16,0,0,0,1.0,485,70.71
3.25,1,0,1,2.0,730,70.53
4.19,0,1,0,0.0,466,65.62
4.2,2,0,0,0.0,391,81.27
4.42,1,0,1,0.0,506,79.39
4.02,2,1,0,0.0,595,68.48
2.25,1,2,0,1.0,634,45.6
4.79,1,0,0,0.0,868,74.64
4.79,1,0,0,0.0,862,74.08
2.92,1,1,0,1.0,450,58.31
3.77,0,0,1,0.0,988,84.76
4.09,1,1,0,0.0,506,74.45
3.31,1,2,0,0.0,216,65.34
4.09,1,1,0,0.0,440,83.32
4.16,1,1,0,0.0,174,69.83
2.27,1,3,0,1.0,928,66.34
3.52,1,1,1,1.0,366,76.48
3.2,1,0,0,1.0,818,80.89
4.81,1,0,0,0.0,227,68.67
4.79,1,0,0,0.0,634,71.74
3.86,1,1,0,0.0,964,80.26
3.21,1,1,0,1.0,348,74.82
4.08,0,0,0,1.0,999,63.4
4.74,1,0,0,0.0,668,70.71
3.21,1,0,0,1.0,535,75.11
2.58,1,2,0,0.0,700,69.36
2.88,1,0,0,3.0,866,79.11
3.76,1,0,0,0.0,567,85.42
3.52,1,1,0,0.0,226,74.04
2.8,2,2,0,1.0,642,68.73
3.34,0,1,0,1.0,916,74.86
3.5,1,2,1,0.0,664,74.85
3.54,1,1,0,1.0,421,81.35
4.7,0,0,1,0.0,489,73.58
3.48,1,1,1,1.0,153,74.18
2.61,0,2,0,1.0,502,28.5
3.37,1,1,1,1.0,467,74.31
4.11,0,0,0,0.0,899,70.76
4.19,1,1,0,0.0,682,78.82
4.78,2,0,0,0.0,237,80.76
4.78,2,0,0,0.0,819,86.7
4.81,0,0,0,0.0,830,82.75
3.77,1,0,0,1.0,364,70.93
3.85,2,1,0,0.0,590,70.88
4.78,1,0,0,0.0,616,72.85
1.84,0,1,0,3.0,126,25.59
